Date,Close,High,Low,Open,Volume,FutureClose,Return,Label
2015-03-27,27.405691146850586,27.728110364111448,27.33009005453991,27.699204363485794,158184800,28.09945297241211,0.025314516676265227,positive
2015-03-30,28.09945297241211,28.106123458047634,27.572462553209395,27.58358116024277,188398800,27.668071746826172,-0.015351943897607731,negative
2015-03-31,27.668071746826172,28.126129772299695,27.65250671770215,28.037186021679155,168362400,27.628047943115234,-0.0014465700420748932,neutral
2015-04-01,27.628047943115234,27.821500479076686,27.372335288856576,27.754792240066255,162485600,27.865976333618164,0.0086118422478784,positive
2015-04-02,27.865976333618164,27.919341916192426,27.614711756555614,27.801492143796175,128880400,28.31736183166504,0.016198445467791235,positive
2015-04-06,28.31736183166504,28.35294001500725,27.645839737461767,27.676969799655623,148776000,28.019397735595703,-0.01052231128876372,negative
2015-04-07,28.019397735595703,28.48857265465359,28.01272725139245,28.381841514479785,140049200,27.928226470947266,-0.0032538623959291594,negative
2015-04-08,27.928226470947266,28.106113944501214,27.78814123063449,27.983816094375292,149316800,28.14170265197754,0.007643742836744219,positive
2015-04-09,28.14170265197754,28.146150773802955,27.71922268747943,27.983828256403573,129936000,28.261762619018555,0.0042662652123708275,positive
2015-04-10,28.261762619018555,28.286222187665487,27.852623827943617,28.006050026366427,160752000,28.206180572509766,-0.0019666871899697265,neutral
2015-04-13,28.206180572509766,28.588639230734085,28.152814997705434,28.544164808218575,145460400,28.08388328552246,-0.004335832945297732,negative
2015-04-14,28.08388328552246,28.30401775731362,27.997163593711978,28.239533579423085,102098400,28.190616607666016,0.0038005186483087558,positive
2015-04-15,28.190616607666016,28.268441760625606,28.01940127115491,28.108345030163488,115881600,28.054981231689453,-0.004811366060708246,negative
2015-04-16,28.054981231689453,28.261774776001275,28.04164025994718,28.079440810857832,113476000,27.73923110961914,-0.011254690190762185,negative
2015-04-17,27.73923110961914,28.04830938065471,27.67474692190119,27.917118641010806,207828000,28.372953414916992,0.02284570552058653,positive
2015-04-20,28.372953414916992,28.488579125779587,27.832622017726813,27.921565785715647,188217200,28.219526290893555,-0.00540751333778223,negative
2015-04-21,28.219526290893555,28.50636734678086,28.16615901385577,28.484133526040274,129740400,28.59975814819336,0.013474069457448886,positive
2015-04-22,28.59975814819336,28.655347790616638,28.088334455775946,28.237314290319635,150618000,28.833236694335938,0.008163654564237177,positive
2015-04-23,28.833236694335938,29.00000562952615,28.493028337981716,28.528606525123738,183083600,28.968870162963867,0.004704066701418014,positive
2015-04-24,28.968870162963867,29.04669700871143,28.73539301864322,29.015566948996813,178103600,29.4958553314209,0.018191429817334452,positive
2015-04-27,29.4958553314209,29.602589860344253,29.162317562609108,29.420254251458086,387816800,29.031124114990234,-0.015755814205380993,negative
2015-04-28,29.031124114990234,29.916109961374485,28.810991379817118,29.898324267820577,475696000,28.60420036315918,-0.014705725832042873,negative
2015-04-29,28.60420036315918,29.26015732972162,28.5285992793757,28.942186269320725,253544400,27.82817840576172,-0.027129650455005885,negative
2015-04-30,27.82817840576172,28.604209424575753,27.70143407491552,28.604209424575753,332781600,28.67313575744629,0.030363372670832996,positive
2015-05-01,28.67313575744629,28.93552062370091,27.861528367104484,28.03941419799725,234050400,28.617542266845703,-0.001938870274631492,neutral
2015-05-04,28.617542266845703,29.033355027085868,28.519703970318606,28.795429770265706,203953200,27.972707748413086,-0.022532840605941122,negative
2015-05-05,27.972707748413086,28.561956579916988,27.968259627159547,28.49524833280351,197085600,27.797042846679688,-0.006279867623589785,negative
2015-05-06,27.797042846679688,28.18394624917403,27.430150899410055,28.141697581751504,288564000,27.968971252441406,0.006185132954970256,positive
2015-05-07,27.968971252441406,28.15206679371887,27.692093738472852,27.859559234892988,175763600,28.49593734741211,0.018841096807402393,positive
2015-05-08,28.49593734741211,28.49593734741211,28.158772911254516,28.28604665551237,222201600,28.205650329589844,-0.010186961540629171,negative
2015-05-11,28.205650329589844,28.482526091459835,28.051581554764905,28.4445676611121,168143200,28.105178833007812,-0.003562105301880918,negative
2015-05-12,28.105178833007812,28.330697825742963,27.870726438466505,28.04489029564702,192640000,28.13644027709961,0.0011123019098203432,neutral
2015-05-13,28.13644027709961,28.399919425982123,28.105180183465016,28.167700370734202,138776800,28.79290199279785,0.023331370608119878,positive
2015-05-14,28.79290199279785,28.79290199279785,28.393219150803873,28.449040986155204,180814000,28.752708435058594,-0.0013959536884927987,neutral
2015-05-15,28.752708435058594,28.913475574026457,28.62766808410448,28.819695310810875,152832000,29.069782257080078,0.011027615806616384,positive
2015-05-18,29.069782257080078,29.18812428658893,28.6611659750214,28.665632676256102,203531600,29.042985916137695,-0.0009217936586317719,neutral
2015-05-19,29.042985916137695,29.223848116196663,28.946970588357917,29.18142297650986,178532800,29.04075050354004,-7.696910380052025e-05,neutral
2015-05-20,29.04075050354004,29.246174444717788,28.879983348341042,29.027353808455853,145819600,29.337717056274414,0.010225856687077529,positive
2015-05-21,29.337717056274414,29.391307232719406,28.989389427116148,29.04297960356114,158921600,29.594501495361328,0.008752706919708872,positive
2015-05-22,29.594501495361328,29.690516819846707,29.339954073068743,29.384614265161087,182384000,28.942508697509766,-0.022030876173189013,negative
2015-05-26,28.942508697509766,29.67712607533172,28.830865009082903,29.607907533642262,282790400,29.482852935791016,0.01866957159548998,positive
2015-05-27,29.482852935791016,29.531976413263703,29.038513399234102,29.103265215669694,183332800,29.424808502197266,-0.001968752268315471,neutral
2015-05-28,29.424808502197266,29.46276694515732,29.272974730357046,29.442671900136368,122933200,29.089868545532227,-0.011382910330241497,negative
2015-05-29,29.089868545532227,29.35111427205998,29.00501828308785,29.301990794549422,203538000,29.14792823791504,0.0019958733155475057,neutral
2015-06-01,29.14792823791504,29.337723842184424,29.038519620453748,29.089874755325262,128451200,29.01842498779297,-0.004442965862445588,negative
2015-06-02,29.01842498779297,29.174725448587594,28.875521222624382,28.996094890353234,134670400,29.054153442382812,0.001231233418246285,neutral
2015-06-03,29.054153442382812,29.237250733466112,29.0050299451212,29.174730538241356,123934000,28.884449005126953,-0.005840969952623112,negative
2015-06-04,28.884449005126953,29.156859818974553,28.783970388532666,28.93357249005647,153800400,28.725914001464844,-0.0054885936593067645,negative
2015-06-05,28.725914001464844,28.958134735546285,28.661162174075283,28.915709597179813,142507200,28.536121368408203,-0.006607018075977056,negative
2015-06-08,28.536121368408203,28.85095732045085,28.31953238640107,28.78173538640273,210699200,28.45127296447754,-0.002973368483938329,neutral
2015-06-09,28.45127296447754,28.598643429224612,28.049356767393892,28.290505804225184,224301600,28.777273178100586,0.011458194296967665,positive
2015-06-10,28.777273178100586,28.87998344548777,28.54728578924955,28.562915834749408,156349200,28.712514877319336,-0.002250327902177016,neutral
2015-06-11,28.712514877319336,29.067540888725446,28.687953136506042,28.84425357482062,141563600,28.395450592041016,-0.011042720800774458,negative
2015-06-12,28.395450592041016,28.654464723898236,28.38205389678882,28.623204632611635,147544800,28.339630126953125,-0.001965824240293499,neutral
2015-06-15,28.339630126953125,28.411082010997315,28.06945263717518,28.156534567618184,175955600,28.491470336914062,0.005357875500870635,positive
2015-06-16,28.491470336914062,28.54729218385298,28.21682780396123,28.36419659403523,125976400,28.424474716186523,-0.002351427284563069,neutral
2015-06-17,28.424474716186523,28.55398005888413,28.299432666498323,28.518254975792463,131672400,28.553979873657227,0.004556114361436396,positive
2015-06-18,28.553979873657227,28.649993482691986,28.406611138596283,28.408844488633445,141628800,28.268177032470703,-0.010009212111625596,negative
2015-06-19,28.268177032470703,28.54058786108312,28.223520245685513,28.516026117287105,218867600,28.493698120117188,0.007977914082943372,positive
2015-06-22,28.493698120117188,28.594176743554687,28.37535610029832,28.46690302554514,136157200,28.36418914794922,-0.004545179485723986,negative
2015-06-23,28.36418914794922,28.493696207701102,28.330695707868955,28.46466946819001,121075600,28.605344772338867,0.008502115929765065,positive
2015-06-24,28.605344772338867,28.982700968359474,28.384290755618192,28.404385800980332,221123600,28.469139099121094,-0.004761546288002905,negative
2015-06-25,28.469139099121094,28.848726939023745,28.469139099121094,28.772810052462177,127752400,28.301668167114258,-0.005882542897547827,negative
2015-06-26,28.301668167114258,28.57854397041474,28.248079686631247,28.507092095255032,176267200,27.80597496032715,-0.01751462860281469,negative
2015-06-29,27.80597496032715,28.23915298841273,27.794811614338297,28.01363227545043,196645600,28.00693702697754,0.007227297979557205,positive
2015-06-30,28.00693702697754,28.161005869183608,27.879663284495695,28.03819712488202,177482800,28.268177032470703,0.009327689252185127,positive
2015-07-01,28.268177032470703,28.344095614262187,28.131971618164496,28.335163916195704,120955200,28.232450485229492,-0.0012638433387541423,neutral
2015-07-02,28.232450485229492,28.288272317600764,28.082846679778665,28.230217134941444,108844000,28.13420867919922,-0.0034797477491963044,negative
2015-07-06,28.13420867919922,28.185565523968155,27.87742786244942,27.897524611636374,112241600,28.064987182617188,-0.0024604031828771343,neutral
2015-07-07,28.064987182617188,28.167699157786085,27.6362741817874,28.109643970587225,187787200,27.36833381652832,-0.02482286421710388,negative
2015-07-08,27.36833381652832,27.830538620225102,27.361635467764923,27.794813525637824,243046400,26.81011199951172,-0.02039663140470318,negative
2015-07-09,26.81011199951172,27.701028047461744,26.62031809305281,27.65413790846935,314380000,27.526865005493164,0.026734427890286294,positive
2015-07-10,27.526865005493164,27.654138730411738,27.064660246204934,27.227660765825657,245418000,28.05828857421875,0.019305633555420747,positive
2015-07-13,28.05828857421875,28.08061696799642,27.75908264624676,27.91761645667965,165762000,28.047122955322266,-0.00039794369022007494,neutral
2015-07-14,28.047122955322266,28.216821810967417,27.9198492394752,28.143136579806693,127072400,28.317302703857422,0.009633064645009749,positive
2015-07-15,28.317302703857422,28.390987940927992,28.040426856633054,28.07168695050287,134596800,28.694658279418945,0.013325971739184027,positive
2015-07-16,28.694658279418945,28.708058383385907,28.435645819789098,28.522727756552765,144889600,28.942508697509766,0.008637510705906869,positive
2015-07-17,28.942508697509766,28.942508697509766,28.65000277896658,28.821935013130545,184658800,29.489564895629883,0.01890147823181569,positive
2015-07-20,29.489564895629883,29.690522167865755,29.1836588787485,29.243947423257225,235600800,29.194820404052734,-0.009994874207887252,negative
2015-07-21,29.194820404052734,29.679353534603262,29.098808480959107,29.66372519211815,307025600,27.960044860839844,-0.04229433598575873,negative
2015-07-22,27.960044860839844,28.022565052133587,27.238825903164294,27.238825903164294,461802400,27.946643829345703,-0.0004792922028859039,neutral
2015-07-23,27.946643829345703,28.377586753004575,27.92431373287769,28.17886115997897,203998000,27.799280166625977,-0.005273036133411684,negative
2015-07-24,27.799280166625977,28.076156054344427,27.66530807279754,27.98237575901928,168649200,27.41298484802246,-0.013895874867554192,negative
2015-07-27,27.41298484802246,27.60054709170659,27.26784944586523,27.48443672572424,177822000,27.549184799194336,0.004968446592991142,positive
2015-07-28,27.549184799194336,27.66752849203627,27.36385764606732,27.549184799194336,134472400,27.462106704711914,-0.0031608229106281373,negative
2015-07-29,27.462106704711914,27.575983713639953,27.301339563530455,27.497833493217588,148046800,27.32367706298828,-0.00504075099598536,negative
2015-07-30,27.32367706298828,27.368333857175575,27.17630657578471,27.312512012667707,134513200,27.08475112915039,-0.0087442818653984,negative
2015-07-31,27.08475112915039,27.3839553040279,26.99766921535488,27.37502360728644,171540000,26.446157455444336,-0.023577609063527932,negative
2015-08-03,26.446157455444336,27.368333708425062,26.240731774075797,27.129416283371835,279904000,25.597667694091797,-0.03208366897089107,negative
2015-08-04,25.597667694091797,26.280926600814084,25.287298340806334,26.218406400662722,496554400,25.767364501953125,0.006629385531889528,positive
2015-08-05,25.767364501953125,26.22287097058106,25.03051545197168,25.220309388013096,397250400,25.82343292236328,0.0021759470358680396,neutral
2015-08-06,25.82343292236328,26.130721855515446,25.5968931323742,26.0118441672273,211612000,25.910911560058594,0.0033875681036797923,positive
2015-08-07,25.910911560058594,26.074649899477837,25.682128288087846,25.70007254388198,154681600,26.852956771850586,0.03635708491414657,positive
2015-08-10,26.852956771850586,26.91351647875738,26.137445605898755,26.137445605898755,219806400,25.455589294433594,-0.05203775097429213,negative
2015-08-11,25.455589294433594,26.507547865105497,25.4197024905373,26.42455695725377,388331200,25.848106384277344,0.015419681913613457,positive
2015-08-12,25.848106384277344,25.88848010107389,24.58979420725311,25.2402588839715,404870000,25.827922821044922,-0.0007808526834561062,neutral
2015-08-13,25.827922821044922,26.10829540548688,25.69110086293657,26.027547964266923,194143200,26.00960350036621,0.007034273742418547,positive
2015-08-14,26.00960350036621,26.08810748113109,25.57222295663443,25.641754809417833,171718000,26.278762817382812,0.01034845906100844,positive
2015-08-17,26.278762817382812,26.38866839301048,25.906427198152485,26.027548361832526,163538800,26.13072967529297,-0.005633185364111706,negative
2015-08-18,26.13072967529297,26.34157044516852,26.020824081133032,26.115028876127262,138242800,25.79651641845703,-0.012790046852458988,negative
2015-08-19,25.79651641845703,26.13520520520476,25.7224976592639,26.041000445099755,193146000,25.267173767089844,-0.02051992768250098,negative
2015-08-20,25.267173767089844,25.648479738798063,25.03838881505836,25.58792002282396,274006400,23.721765518188477,-0.061162687332852426,negative
2015-08-21,23.721765518188477,25.098955598190983,23.697092592385616,24.769237145424192,513102000,23.129610061645508,-0.02496253729887593,negative
2015-08-24,23.129610061645508,24.403622752777807,20.63541571949694,21.279151586799312,648825200,23.268672943115234,0.006012331427079546,positive
2015-08-25,23.268672943115234,24.921749741181856,23.214841904807013,24.921749741181856,414406400,24.603252410888672,0.057355203325779466,positive
2015-08-26,24.603252410888672,24.648111334122248,23.562509648293958,24.020076141302784,387098400,25.32773780822754,0.029446732701820813,positive
2015-08-27,25.32773780822754,25.399513122615115,24.67727305900723,25.17297330263905,338464400,25.410730361938477,0.003276745611444933,positive
2015-08-28,25.410730361938477,25.415215570703577,25.018208711536605,25.159515889628185,212657600,25.291851043701172,-0.004678311742482158,negative
2015-08-31,25.291851043701172,25.688857877651053,25.12138403005911,25.12811269840866,224917200,24.161386489868164,-0.04469678996130832,negative
2015-09-01,24.161386489868164,25.094465498443444,24.080639054064935,24.706430825910797,307383600,25.197647094726562,0.04288912001357803,positive
2015-09-02,25.197647094726562,25.197647094726562,24.47765041730406,24.724379690065156,247555200,24.755781173706055,-0.017535999268478635,negative
2015-09-03,24.755781173706055,25.29633868870744,24.681762392214587,25.231292036299056,212935600,24.509044647216797,-0.009966824506888312,negative
2015-09-04,24.509044647216797,24.773716387417842,24.338579378873042,24.441756265899464,199985200,25.190916061401367,0.027821215555295112,positive
2015-09-08,25.190916061401367,25.24699057971898,24.744563374745553,25.065309687972633,219374400,24.7064266204834,-0.019232704350133772,negative
2015-09-09,24.7064266204834,25.5744588407277,24.6211922798336,25.516142589108206,340043200,25.249229431152344,0.02197010595692227,positive
2015-09-10,25.249229431152344,25.408480828757018,24.65035409552812,24.733343272285687,251571200,25.617082595825195,0.014568886772401719,positive
2015-09-11,25.617082595825195,25.617082595825195,25.06755300397029,25.074281672328418,199662000,25.863805770874023,0.00963119723434223,positive
2015-09-14,25.863805770874023,26.218197075541763,25.762872340007302,26.148665232556162,233453600,26.081375122070312,0.008412116651498372,positive
2015-09-15,26.081375122070312,26.137449630575368,25.66418064189204,26.002871152414873,173364800,26.110536575317383,0.0011180949282997585,neutral
2015-09-16,26.110536575317383,26.139694705489024,25.892967195070767,26.074648066252323,148694000,25.552032470703125,-0.021389989554723234,negative
2015-09-17,25.552032470703125,26.128478368766235,25.507173546917443,25.942312294923223,256450400,25.446617126464844,-0.004125516995923749,negative
2015-09-18,25.446617126464844,25.637271868229078,25.092227451778268,25.168487979477092,297141200,25.84138298034668,0.015513490532746447,positive
2015-09-21,25.84138298034668,25.877271496479683,25.493721964416057,25.495963713230392,200888000,25.435400009155273,-0.015710574449524284,negative
2015-09-22,25.435400009155273,25.61035221983528,25.238016623765834,25.43091308971004,201384800,25.641754150390625,0.008112871869955888,positive
2015-09-23,25.641754150390625,25.731473716641045,25.41297088214752,25.486987941390105,143026800,25.794269561767578,0.005947932051857291,positive
2015-09-24,25.794269561767578,25.906418559862217,25.20436644784261,25.401748068436333,200878000,25.729225158691406,-0.002521660980568377,neutral
2015-09-25,25.729225158691406,26.173335982439163,25.574458980357516,26.117261478551004,224607600,25.220073699951172,-0.019788837619474194,negative
2015-09-28,25.220073699951172,25.697827938171578,25.220073699951172,25.53633306574261,208436000,24.461938858032227,-0.030060770279208705,negative
2015-09-29,24.461938858032227,25.460065965431337,24.192781947754884,25.307543259938733,293461600,24.740081787109375,0.011370436770829329,positive
2015-09-30,24.740081787109375,25.01821095951841,24.387933828985915,24.710921938111046,265892000,24.578584671020508,-0.006527751907959092,negative
2015-10-01,24.578584671020508,24.58755679981024,24.069427057569477,24.464192168024677,255716400,24.758018493652344,0.00730041314557051,positive
2015-10-02,24.758018493652344,24.89932736235935,24.123256303717053,24.22643320282759,232079200,24.847732543945312,0.003623636128875594,positive
2015-10-05,24.847732543945312,24.98006925581128,24.46418316346537,24.645863998624826,208258800,24.96661376953125,0.004784389294905924,positive
2015-10-06,24.96661376953125,25.063061993191063,24.621194589709095,24.814091037028717,192787200,24.847732543945312,-0.004761607908999568,negative
2015-10-07,24.847732543945312,25.069787088168866,24.54044537447887,25.06305842186784,187062400,24.560630798339844,-0.011554444458773253,negative
2015-10-08,24.560630798339844,24.715396964671644,24.271286175364615,24.715396964671644,247918400,25.148298263549805,0.02392721384214952,positive
2015-10-09,25.148298263549805,25.18418506209718,24.558393290241394,24.672785776174173,211064400,25.031658172607422,-0.004638090805191464,negative
2015-10-12,25.031658172607422,25.28960123253007,24.99577138000303,25.285116025176293,121868800,25.074277877807617,0.0017026321191472163,neutral
2015-10-13,25.074277877807617,25.222313693059533,24.825306918682905,24.856708507107804,132197200,24.719884872436523,-0.014133727284116718,negative
2015-10-14,24.719884872436523,25.013714734523628,24.57409081545337,24.962127147615472,177849600,25.08997917175293,0.01497152196404739,positive
2015-10-15,25.08997917175293,25.14381022280234,24.782690237465133,24.88138192377093,150694000,24.906063079833984,-0.007330260844775977,negative
2015-10-16,24.906063079833984,25.121389066481335,24.791670561182357,25.07204320701362,156930400,25.060821533203125,0.006213685915476779,positive
2015-10-19,25.060821533203125,25.0653067411875,24.69745808117051,24.85222428113486,119036800,25.518386840820312,0.01825819265385847,positive
2015-10-20,25.518386840820312,25.60810639760575,24.856708318136878,24.973342544077195,195871200,25.516145706176758,-8.782430713722358e-05,neutral
2015-10-21,25.516145706176758,25.92436807367214,25.50268666001744,25.569976757039264,167180800,25.90641975402832,0.015295180249620847,positive
2015-10-22,25.90641975402832,25.90641975402832,25.592402202636986,25.643991497092028,166616400,26.70941162109375,0.030995864140608176,positive
2015-10-23,26.70941162109375,26.74305667011026,26.092591997071434,26.175581178552775,237467600,25.85708236694336,-0.031911195433345446,negative
2015-10-26,25.85708236694336,26.496331552156278,25.7763349213103,26.485117674920797,265335200,25.693349838256836,-0.006332212055597003,negative
2015-10-27,25.693349838256836,26.139702609352895,25.567741729807285,25.884002894352435,279537600,26.75202751159668,0.041204345871767016,positive
2015-10-28,26.75202751159668,26.758757890513674,26.032030980725605,26.227170899119155,342205600,27.034635543823242,0.01056398555601273,positive
2015-10-29,27.034635543823242,27.070524042409595,26.5277216244667,26.624169825345273,204909200,26.803617477416992,-0.008545262836325975,negative
2015-10-30,26.803617477416992,27.18941040444977,26.792401890203436,27.1378210990291,197461200,27.18044090270996,0.01405867792324883,positive
2015-11-02,27.18044090270996,27.220814624817397,26.828292992040087,27.09520824993138,128813200,27.492210388183594,0.011470361595295115,positive
2015-11-03,27.492210388183594,27.698564171983563,27.072772442001682,27.092960155231147,182076000,27.364360809326172,-0.004650392858639435,negative
2015-11-04,27.364360809326172,27.77258317262153,27.279128170399268,27.617816977818606,179544400,27.238222122192383,-0.004609597425378164,negative
2015-11-05,27.238222122192383,27.63693011310023,27.07153152933329,27.447712324554878,158210800,27.269750595092773,0.0011575084731650952,neutral
2015-11-06,27.269750595092773,27.438694204532553,27.170638179524726,27.281014189822066,132169200,27.15937614440918,-0.004047504956039304,negative
2015-11-09,27.15937614440918,27.43869578018609,27.042242657981237,27.247226688875976,135485600,26.303390502929688,-0.031517131944715115,negative
2015-11-10,26.303390502929688,26.59622675289473,26.143457440392293,26.332675159076057,236511600,26.154720306396484,-0.005652130531105644,negative
2015-11-11,26.154720306396484,26.449807892021965,25.951987655798305,26.21328789847664,180872000,26.066879272460938,-0.0033585155148481622,negative
2015-11-12,26.066879272460938,26.314662949632865,26.051111267147732,26.188518907127232,130102400,25.305503845214844,-0.029208537749682583,negative
2015-11-13,25.305503845214844,26.033088543749958,25.289735840903983,25.94974239605907,183249600,25.719974517822266,0.016378676952752965,positive
2015-11-16,25.719974517822266,25.733489456288183,25.00365356321389,25.0892510378034,152426800,25.609600067138672,-0.004291390359158849,negative
2015-11-17,25.609600067138672,25.915951293932938,25.526253931504694,25.886666634032267,110467600,26.420528411865234,0.031665014002585576,positive
2015-11-18,26.420528411865234,26.465579354077473,26.01731612030753,26.07588372005007,186698800,26.756160736083984,0.012703467507789147,positive
2015-11-19,26.756160736083984,26.97466139984939,26.301140064054348,26.499366602206727,173183200,26.873300552368164,0.004378050253159161,positive
2015-11-20,26.873300552368164,27.012959518830655,26.771933344024283,26.850773360347215,137148400,26.524147033691406,-0.012992580423694522,negative
2015-11-23,26.524147033691406,26.970158924702098,26.43179036771993,26.866538663852005,129930000,26.7786922454834,0.009596735060647368,positive
2015-11-24,26.7786922454834,26.88456386674009,26.382239079760044,26.42954309208214,171212800,26.587217330932617,-0.007150271297623811,negative
2015-11-25,26.587217330932617,26.85752812338971,26.56243879865947,26.85302199829468,85553200,26.537662506103516,-0.0018638590196292384,neutral
2015-11-27,26.537662506103516,26.672818773030528,26.490358500112393,26.64578717592846,52185600,26.648040771484375,0.00415930624468048,positive
2015-11-30,26.648040771484375,26.89807746428209,26.524148097185197,26.578209573886948,156721200,26.431793212890625,-0.008114951506121714,negative
2015-12-01,26.431793212890625,26.76292300239936,26.323670252183778,26.749408061956874,139409600,26.19301986694336,-0.009033565903913675,negative
2015-12-02,26.19301986694336,26.60524273261725,26.14796892014572,26.431792978421072,133546400,25.94974136352539,-0.009287913522525747,negative
2015-12-03,25.94974136352539,26.307902759454652,25.728989311956983,26.25384127805187,166278000,26.81247901916504,0.03324648379163813,positive
2015-12-04,26.81247901916504,26.86203609027978,25.92946742765108,25.970013965964647,231108000,26.643537521362305,-0.00630085333332954,negative
2015-12-07,26.643537521362305,26.99944586177476,26.53766590073221,26.801219280086283,128336800,26.63227081298828,-0.0004228683358953365,neutral
2015-12-08,26.63227081298828,26.71561522541016,26.323666540590864,26.4723360202465,137238000,26.04434585571289,-0.022075660066833872,negative
2015-12-09,26.04434585571289,26.51063012048139,25.922706258132,26.499366526441563,185445600,26.168237686157227,0.004756956889249724,positive
2015-12-10,26.168237686157227,26.341687416196915,26.019568207563573,26.138954746675367,116850800,25.494714736938477,-0.025738185249480437,negative
2015-12-11,25.494714736938477,25.992534988534192,25.420379142993248,25.94748405082484,187544800,25.3370418548584,-0.006184532116047995,negative
2015-12-14,25.3370418548584,25.38209280522489,24.731096776502564,25.269463710725063,257274800,24.888771057128906,-0.01769230995067942,negative
2015-12-15,24.888771057128906,25.409118521842476,24.85723505545938,25.215396386682134,213292400,25.08024024963379,0.007692995048465447,positive
2015-12-16,25.08024024963379,25.22665838298991,24.508086091703493,25.019421308575538,224954000,24.548633575439453,-0.02119623531924094,negative
2015-12-17,24.548633575439453,25.285226958728675,24.548633575439453,25.233416828828133,179091200,23.884124755859375,-0.027069075659058653,negative
2015-12-18,23.884124755859375,24.670275329617848,23.83456768085976,24.532869419732833,385813200,24.176956176757812,0.012260504577485034,positive
2015-12-21,24.176956176757812,24.185966708438013,23.78050137574492,24.165692582511763,190362400,24.15443229675293,-0.0009316259598690028,neutral
2015-12-22,24.15443229675293,24.26480830958003,23.978729495298605,24.19272576997696,131157600,24.465293884277344,0.012869753414415914,positive
2015-12-23,24.465293884277344,24.519355372498723,24.147678988986335,24.16344699465856,130629600,24.334636688232422,-0.005340512019309481,negative
2015-12-24,24.334636688232422,24.55313735989471,24.316615624499132,24.55313735989471,54281600,24.06207275390625,-0.01120065763948621,negative
